stem,box_idx,x0,y0,x1,y1,box_area_px
SS22-49889^2022_08_09_11_03_56^^,0,1119.0,529.0,1493.0,928.0,149226.0
SS22-49889^2022_08_09_11_03_56^^,1,1181.0,607.0,1598.0,1018.0,171387.0
SS22-49889^2022_08_09_11_03_56^^,2,1100.0,466.0,1533.0,812.0,149818.0
SS22-49889^2022_08_09_11_03_56^^,3,1011.0,616.0,1425.0,951.0,138690.0
SS22-49889^2022_08_09_11_03_56^^,4,1193.0,486.0,1671.0,910.0,202672.0
SS22-49889^2022_08_09_11_03_56^^,5,886.0,470.0,1466.0,869.0,231420.0
SS22-49889^2022_08_09_11_04_58^^,0,1159.0,812.0,1442.0,981.0,47827.0
SS22-50046^2022_08_09_10_49_54^^,0,1206.0,544.0,1493.0,852.0,88396.0
SS22-50046^2022_08_09_10_50_04^^,0,1300.0,704.0,1481.0,1042.0,61178.0
SS22-50046^2022_08_09_10_56_19^^,0,1628.0,555.0,1835.0,824.0,55683.0
SS22-50046^2022_08_09_10_56_19^^,1,1607.0,533.0,1945.0,868.0,113230.0
SS22-50046^2022_08_09_10_56_19^^,2,1722.0,530.0,2005.0,810.0,79240.0
SS22-50046^2022_08_10_08_29_32^^,0,1508.0,272.0,1943.0,753.0,209235.0
SS22-50046^2022_08_10_08_29_32^^,1,1456.0,372.0,1835.0,828.0,172824.0
SS22-50046^2022_08_10_10_46_34^^,0,1193.0,1439.0,1519.0,1613.0,56724.0
SS22-50046^2022_08_10_10_47_17^^,0,761.0,1295.0,991.0,1521.0,51980.0
SS22-50138^2022_08_09_10_22_36^^,0,1088.0,678.0,1603.0,990.0,160680.0
SS22-50138^2022_08_09_10_22_36^^,1,1146.0,723.0,1616.0,1119.0,186120.0
SS22-50138^2022_08_09_10_22_36^^,2,1055.0,694.0,1504.0,1027.0,149517.0
SS22-50138^2022_08_09_10_22_36^^,3,1233.0,678.0,1628.0,1056.0,149310.0
SS22-50156^2022_08_09_10_06_20^^,0,1091.0,378.0,1687.0,926.0,326608.0
SS22-50156^2022_08_09_10_06_20^^,1,1140.0,616.0,1693.0,1237.0,343413.0
SS22-50156^2022_08_09_10_06_20^^,2,1192.0,428.0,1812.0,995.0,351540.0
SS22-50156^2022_08_09_10_06_20^^,3,1078.0,543.0,1626.0,1138.0,326060.0
SS22-50156^2022_08_09_10_06_20^^,4,1078.0,407.0,1579.0,988.0,291081.0
SS22-50156^2022_08_09_10_06_20^^,5,1262.0,572.0,1812.0,1167.0,327250.0
SS22-50156^2022_08_09_10_06_20^^,6,1248.0,378.0,1781.0,821.0,236119.0
SS22-50158^2022_08_09_10_28_28^^,0,1144.0,710.0,1630.0,1086.0,182736.0
SS22-50158^2022_08_09_10_28_28^^,1,1055.0,791.0,1552.0,1121.0,164010.0
SS22-50158^2022_08_09_10_28_28^^,2,996.0,648.0,1547.0,1033.0,212135.0
SS22-50158^2022_08_09_10_28_28^^,3,1169.0,775.0,1781.0,1121.0,211752.0
SS22-50158^2022_08_09_10_28_28^^,4,1210.0,647.0,1742.0,1022.0,199500.0
SS22-50158^2022_08_09_10_28_28^^,5,1438.0,666.0,1886.0,1011.0,154560.0
SS22-50158^2022_08_09_10_28_28^^,6,1361.0,714.0,1886.0,1114.0,210000.0
SS22-50235^2022_08_09_13_27_58^^,0,1177.0,832.0,1493.0,1030.0,62568.0
SS22-50235^2022_08_09_13_27_58^^,1,1280.0,810.0,1545.0,1024.0,56710.0
SS22-50235^2022_08_09_13_27_58^^,2,1188.0,802.0,1530.0,985.0,62586.0
SS22-50350^2022_08_10_09_55_10^^,0,1673.0,746.0,2103.0,1277.0,228330.0
SS22-50350^2022_08_10_09_55_10^^,1,614.0,750.0,1055.0,1331.0,256221.0
SS22-50350^2022_08_10_09_55_10^^,2,1693.0,563.0,2201.0,1176.0,311404.0
SS22-50350^2022_08_10_09_55_10^^,3,697.0,718.0,1226.0,1249.0,280899.0
SS22-50350^2022_08_10_09_55_10^^,4,1767.0,752.0,2294.0,1329.0,304079.0
SS22-50350^2022_08_10_09_55_10^^,5,494.0,698.0,918.0,1268.0,241680.0
SS22-50350^2022_08_10_09_55_10^^,6,573.0,431.0,1092.0,1079.0,336312.0
SS22-50350^2022_08_10_09_55_10^^,7,868.0,688.0,1568.0,1507.0,573300.0
SS22-50350^2022_08_10_09_55_10^^,8,1845.0,588.0,2387.0,1151.0,305146.0
SS22-50350^2022_08_11_08_28_14^^,0,1612.0,504.0,2278.0,1291.0,524142.0
SS22-50350^2022_08_11_08_28_14^^,1,1844.0,593.0,2389.0,1259.0,362970.0
SS22-50350^2022_08_11_08_28_14^^,2,1424.0,686.0,2252.0,1452.0,634248.0
SS22-50350^2022_08_11_08_28_14^^,3,1751.0,757.0,2299.0,1381.0,341952.0
SS22-50350^2022_08_11_08_28_14^^,4,444.0,506.0,1050.0,1290.0,475104.0
SS22-50350^2022_08_11_08_28_14^^,5,1424.0,483.0,2093.0,1252.0,514461.0
SS22-50350^2022_08_11_08_28_14^^,6,1836.0,810.0,2426.0,1555.0,439550.0
SS22-50350^2022_08_11_08_28_14^^,7,364.0,698.0,1037.0,1496.0,537054.0
SS22-50350^2022_08_11_08_28_14^^,8,545.0,705.0,1208.0,1325.0,411060.0
SS22-50350^2022_08_11_08_56_55^^,0,620.0,701.0,1404.0,1908.0,946288.0
SS22-50350^2022_08_11_08_56_55^^,1,176.0,731.0,757.0,1794.0,617603.0
SS22-50350^2022_08_11_08_56_55^^,2,416.0,441.0,1100.0,1683.0,849528.0
SS22-50350^2022_08_11_08_56_55^^,3,791.0,477.0,1495.0,2046.0,1104576.0
SS22-50350^2022_08_11_08_56_55^^,4,497.0,818.0,1185.0,1705.0,610256.0
SS22-50350^2022_08_11_08_56_55^^,5,191.0,555.0,978.0,1623.0,840516.0
SS22-50350^2022_08_11_08_56_55^^,6,1003.0,952.0,1495.0,2074.0,552024.0
SS22-50350^2022_08_11_08_56_55^^,7,441.0,1822.0,1026.0,2487.0,389025.0
SS22-50350^2022_08_11_08_56_55^^,8,219.0,914.0,1006.0,1950.0,815332.0
SS22-50718^2022_08_11_09_12_38^^,0,1128.0,619.0,1392.0,950.0,87384.0
SS22-50718^2022_08_11_09_12_45^^,0,1190.0,471.0,1422.0,863.0,90944.0
SS22-50718^2022_08_11_09_19_19^^,0,773.0,440.0,980.0,674.0,48438.0
SS22-50718^2022_08_11_09_19_19^^,1,721.0,372.0,957.0,625.0,59708.0
SS22-50718^2022_08_11_09_19_41^^,0,648.0,565.0,992.0,964.0,137256.0
SS22-50718^2022_08_11_09_19_41^^,1,748.0,533.0,1090.0,920.0,132354.0
SS22-50718^2022_08_11_09_19_41^^,2,613.0,428.0,968.0,854.0,151230.0
SS22-50718^2022_08_11_09_19_41^^,3,689.0,676.0,962.0,1063.0,105651.0
SS22-50718^2022_08_11_09_19_41^^,4,506.0,519.0,904.0,950.0,171538.0
SS22-50718^2022_08_11_09_19_41^^,5,735.0,372.0,1018.0,796.0,119992.0
SS22-50718^2022_08_11_09_19_57^^,0,663.0,511.0,1093.0,992.0,206830.0
SS22-50718^2022_08_11_09_19_57^^,1,823.0,514.0,1186.0,939.0,154275.0
SS22-50718^2022_08_11_09_19_57^^,2,736.0,347.0,1102.0,878.0,194346.0
SS22-50718^2022_08_11_09_19_57^^,3,571.0,367.0,1009.0,916.0,240462.0
SS22-50718^2022_08_11_09_19_57^^,4,722.0,642.0,1039.0,1039.0,125849.0
SS22-50718^2022_08_11_09_19_57^^,5,1717.0,903.0,2010.0,1291.0,113684.0
SS22-50718^2022_08_12_08_22_00^^,0,1431.0,620.0,1689.0,991.0,95718.0
SS22-50718^2022_08_12_11_39_00^^,0,1080.0,522.0,1529.0,1003.0,215969.0
SS22-50718^2022_08_12_11_39_00^^,1,1205.0,479.0,1659.0,974.0,224730.0
SS22-50718^2022_08_12_11_39_00^^,2,1011.0,611.0,1425.0,1071.0,190440.0
SS22-50718^2022_08_12_11_39_00^^,3,1145.0,331.0,1548.0,894.0,226889.0
SS22-50718^2022_08_12_11_39_00^^,4,915.0,451.0,1436.0,946.0,257895.0
SS22-50718^2022_08_12_11_39_00^^,5,1189.0,629.0,1590.0,1110.0,192881.0
SS22-50718^2022_08_12_11_39_08^^,0,1267.0,565.0,1490.0,889.0,72252.0
SS22-50718^2022_08_12_11_39_08^^,1,1236.0,635.0,1457.0,995.0,79560.0
SS22-50718^2022_08_12_11_39_08^^,2,1186.0,548.0,1422.0,904.0,84016.0
SS22-50718^2022_08_12_11_39_08^^,3,1278.0,729.0,1491.0,1067.0,71994.0
SS22-50734^2022_08_11_10_40_26^^,0,1155.0,571.0,1708.0,948.0,208481.0
SS22-50734^2022_08_11_10_40_26^^,1,1300.0,601.0,1821.0,1025.0,220904.0
SS22-50734^2022_08_11_10_40_26^^,2,1095.0,625.0,1683.0,1093.0,275184.0
SS22-50734^2022_08_11_10_40_26^^,3,942.0,571.0,1635.0,991.0,291060.0
SS22-50734^2022_08_11_10_40_26^^,4,1256.0,668.0,1796.0,1093.0,229500.0
SS22-51182^2022_08_12_14_24_46^^,0,777.0,249.0,994.0,463.0,46438.0
SS22-51182^2022_08_12_14_25_34^^,0,393.0,928.0,991.0,1211.0,169234.0
SS22-51182^2022_08_12_14_25_34^^,1,691.0,857.0,1233.0,1154.0,160974.0
SS22-51182^2022_08_12_14_25_34^^,2,509.0,998.0,982.0,1252.0,120142.0
SS22-51511^2022_08_16_13_39_48^^,0,1071.0,1192.0,1344.0,1504.0,85176.0
SS22-51511^2022_08_16_13_39_48^^,1,728.0,1139.0,1182.0,1577.0,198852.0
SS22-51511^2022_08_16_13_39_48^^,2,864.0,1264.0,1311.0,1657.0,175671.0
SS22-51649^2022_08_17_09_11_20^^,0,1759.0,750.0,1931.0,951.0,34572.0
SS22-51649^2022_08_17_09_11_20^^,1,1734.0,664.0,1928.0,903.0,46366.0
SS22-51649^2022_08_17_09_11_20^^,2,1808.0,705.0,1997.0,920.0,40635.0
SS22-51649^2022_08_17_09_11_20^^,3,1723.0,799.0,1910.0,997.0,37026.0
SS22-51649^2022_08_17_09_11_20^^,4,686.0,658.0,897.0,909.0,52961.0
SS22-51649^2022_08_18_08_27_16^^,0,1872.0,835.0,2093.0,1070.0,51935.0
SS22-51649^2022_08_18_08_27_16^^,1,1835.0,770.0,2058.0,1026.0,57088.0
SS22-51649^2022_08_18_08_27_16^^,2,601.0,652.0,817.0,916.0,57024.0
SS22-51649^2022_08_18_08_27_16^^,3,1914.0,766.0,2147.0,1030.0,61512.0
SS22-51649^2022_08_18_08_27_16^^,4,1847.0,879.0,2063.0,1144.0,57240.0
SS22-51649^2022_08_18_08_27_16^^,5,651.0,725.0,845.0,955.0,44620.0
SS22-51649^2022_08_18_08_27_16^^,6,1791.0,831.0,2014.0,1063.0,51736.0
SS22-51923^2022_08_18_09_55_30^^,0,1343.0,757.0,1576.0,981.0,52192.0
SS22-52149^2022_08_18_11_01_58^^,0,1235.0,675.0,1958.0,1204.0,382467.0
SS22-52149^2022_08_18_11_01_58^^,1,981.0,540.0,1938.0,1122.0,556974.0
SS22-52149^2022_08_18_11_01_58^^,2,910.0,680.0,1867.0,1204.0,501468.0
SS22-52234^2022_08_19_08_56_37^^,0,1200.0,686.0,1992.0,1338.0,516384.0
SS22-52234^2022_08_19_08_56_37^^,1,924.0,828.0,1723.0,1376.0,437852.0
SS22-52234^2022_08_19_08_56_37^^,2,924.0,647.0,1587.0,1334.0,455481.0
SS22-52234^2022_08_19_08_56_37^^,3,1115.0,839.0,1992.0,1376.0,470949.0
SS22-52234^2022_08_19_08_56_37^^,4,1168.0,602.0,1953.0,1133.0,416835.0
SS22-53207^2022_08_24_10_27_22^^,0,974.0,384.0,1968.0,1136.0,747488.0
SS22-53207^2022_08_24_10_27_22^^,1,1045.0,593.0,1991.0,1397.0,760584.0
SS22-53207^2022_08_24_10_27_22^^,2,780.0,844.0,1828.0,1397.0,579544.0
SS22-53207^2022_08_24_10_27_22^^,3,761.0,585.0,1582.0,1383.0,655158.0
SS22-53207^2022_08_24_10_27_22^^,4,1210.0,384.0,2010.0,1223.0,671200.0
SS22-53243^2022_08_23_11_04_52^^,0,894.0,586.0,1670.0,1303.0,556392.0
SS22-53243^2022_08_23_11_04_52^^,1,894.0,416.0,1603.0,1065.0,460141.0
SS22-53243^2022_08_23_11_04_52^^,2,1045.0,416.0,1860.0,1217.0,652815.0
SS22-53303^2022_08_23_14_17_13^^,0,963.0,204.0,1361.0,757.0,220094.0
SS22-53303^2022_08_23_14_17_13^^,1,1002.0,285.0,1437.0,876.0,257085.0
SS22-53303^2022_08_23_14_17_13^^,2,780.0,1158.0,1157.0,1607.0,169273.0
SS22-53303^2022_08_23_14_17_13^^,3,792.0,958.0,1209.0,1521.0,234771.0
SS22-53303^2022_08_23_14_17_13^^,4,890.0,185.0,1302.0,579.0,162328.0
SS22-53303^2022_08_23_14_17_13^^,5,662.0,1229.0,1068.0,1598.0,149814.0
SS22-53303^2022_08_23_14_17_17^^,0,177.0,1354.0,714.0,1926.0,307164.0
SS22-53303^2022_08_23_14_17_17^^,1,1095.0,1523.0,1555.0,2110.0,270020.0
SS22-53303^2022_08_23_14_17_17^^,2,1215.0,1554.0,1646.0,2238.0,294804.0
SS22-53303^2022_08_23_14_17_17^^,3,312.0,1322.0,854.0,1853.0,287802.0
SS22-53303^2022_08_23_14_17_17^^,4,87.0,722.0,752.0,1252.0,352450.0
SS22-53303^2022_08_23_14_17_17^^,5,278.0,784.0,948.0,1319.0,358450.0
SS22-53303^2022_08_23_14_17_17^^,6,931.0,1592.0,1433.0,2113.0,261542.0
SS22-53303^2022_08_23_14_17_17^^,7,1164.0,1716.0,1606.0,2178.0,204204.0
SS22-53303^2022_08_23_14_17_34^^,0,1751.0,1296.0,2141.0,1632.0,131040.0
SS22-53303^2022_08_23_14_17_34^^,1,1808.0,1159.0,2254.0,1618.0,204714.0
SS22-53303^2022_08_23_14_17_34^^,2,1689.0,1341.0,2031.0,1597.0,87552.0
SS22-53303^2022_08_23_14_17_34^^,3,1731.0,1404.0,2073.0,1673.0,91998.0
SS22-53303^2022_08_23_14_17_34^^,4,1830.0,1323.0,2231.0,1673.0,140350.0
SS22-53303^2022_08_23_14_17_34^^,5,1916.0,1067.0,2402.0,1641.0,278964.0
SS22-53303^2022_08_24_08_41_17^^,0,1280.0,331.0,1926.0,1122.0,510986.0
SS22-53303^2022_08_24_08_41_17^^,1,756.0,297.0,1328.0,1095.0,456456.0
SS22-53303^2022_08_24_08_41_17^^,2,309.0,969.0,1062.0,1796.0,622731.0
SS22-53303^2022_08_24_08_41_17^^,3,1418.0,275.0,2004.0,981.0,413716.0
SS22-53303^2022_08_24_08_41_17^^,4,1437.0,689.0,2538.0,1824.0,1249635.0
SS22-53303^2022_08_24_08_41_17^^,5,794.0,506.0,1472.0,1290.0,531552.0
SS22-53303^2022_08_24_08_41_17^^,6,1329.0,374.0,2179.0,1364.0,841500.0
SS22-53303^2022_08_24_08_41_17^^,7,571.0,558.0,1362.0,1466.0,718228.0
SS22-53303^2022_08_24_08_41_17^^,8,1579.0,275.0,2311.0,981.0,516792.0
SS22-53303^2022_08_24_08_41_17^^,9,496.0,1159.0,1086.0,1708.0,323910.0
SS22-53303^2022_08_24_08_41_17^^,10,329.0,128.0,1195.0,1154.0,888516.0
SS22-53303^2022_08_24_08_41_26^^,0,1670.0,986.0,2386.0,1824.0,600008.0
SS22-53303^2022_08_24_08_41_26^^,1,1790.0,207.0,2514.0,969.0,551688.0
SS22-53303^2022_08_24_08_41_26^^,2,1492.0,889.0,2230.0,1609.0,531360.0
SS22-53303^2022_08_24_08_41_26^^,3,1704.0,1293.0,2271.0,1813.0,294840.0
SS22-53303^2022_08_24_08_41_26^^,4,1550.0,185.0,2448.0,1170.0,884530.0
SS22-53303^2022_08_24_08_41_26^^,5,855.0,992.0,1582.0,1696.0,511808.0
SS22-53303^2022_08_24_08_41_26^^,6,1552.0,544.0,2509.0,1620.0,1029732.0
SS22-53303^2022_08_24_08_41_26^^,7,1777.0,827.0,2712.0,1824.0,932195.0
SS22-53303^2022_08_24_08_41_26^^,8,1798.0,326.0,2522.0,1302.0,706624.0
SS22-53303^2022_08_24_08_41_26^^,9,1996.0,236.0,2514.0,1047.0,420098.0
SS22-53303^2022_08_24_08_41_26^^,10,1383.0,870.0,1995.0,1494.0,381888.0
SS22-53303^2022_08_24_09_32_15^^,0,939.0,824.0,1583.0,1643.0,527436.0
SS22-53303^2022_08_24_09_32_15^^,1,806.0,211.0,1241.0,848.0,277095.0
SS22-53303^2022_08_24_09_32_15^^,2,971.0,545.0,1805.0,1564.0,849846.0
SS22-53303^2022_08_24_09_32_15^^,3,806.0,219.0,1352.0,1120.0,491946.0
SS22-53303^2022_08_24_09_32_15^^,4,1039.0,145.0,1825.0,1024.0,690894.0
SS22-53303^2022_08_24_09_32_15^^,5,1098.0,807.0,1926.0,1673.0,717048.0
SS22-53303^2022_08_24_09_32_15^^,6,1133.0,457.0,1827.0,1230.0,536462.0
SS22-53303^2022_08_24_09_32_15^^,7,806.0,79.0,1797.0,680.0,595591.0
SS22-53316^2022_08_23_14_16_32^^,0,696.0,1002.0,950.0,1249.0,62738.0
SS22-53316^2022_08_23_14_16_32^^,1,752.0,941.0,1001.0,1196.0,63495.0
SS22-53316^2022_08_23_14_16_32^^,2,758.0,1046.0,995.0,1278.0,54984.0
SS22-53316^2022_08_24_08_35_07^^,0,668.0,1077.0,929.0,1344.0,69687.0
SS22-53316^2022_08_24_08_35_07^^,1,678.0,987.0,910.0,1265.0,64496.0
SS22-53316^2022_08_24_08_35_07^^,2,742.0,1061.0,1011.0,1305.0,65636.0
SS22-53316^2022_08_24_08_35_07^^,3,578.0,1066.0,832.0,1335.0,68326.0
SS22-53316^2022_08_24_08_35_07^^,4,602.0,1139.0,894.0,1397.0,75336.0
SS22-53316^2022_08_24_09_02_32^^,0,615.0,289.0,1395.0,937.0,505440.0
SS22-53316^2022_08_24_09_02_32^^,1,498.0,581.0,998.0,1101.0,260000.0
SS22-53316^2022_08_24_09_02_32^^,2,349.0,372.0,977.0,841.0,294532.0
SS22-53316^2022_08_24_09_02_32^^,3,564.0,316.0,1104.0,789.0,255420.0
SS22-53457^2022_08_24_08_33_17^^,0,1682.0,455.0,1869.0,715.0,48620.0
SS22-53457^2022_08_25_08_36_46^^,0,1698.0,558.0,2278.0,1238.0,394400.0
SS22-53457^2022_08_25_08_36_46^^,1,1844.0,616.0,2445.0,1293.0,406877.0
SS22-53457^2022_08_25_08_36_46^^,2,1497.0,331.0,2162.0,1293.0,639730.0
SS22-53457^2022_08_25_08_36_46^^,3,540.0,520.0,1042.0,1104.0,293168.0
SS22-53457^2022_08_25_08_36_46^^,4,1592.0,693.0,2126.0,1327.0,338556.0
SS22-53457^2022_08_25_08_36_46^^,5,626.0,413.0,1254.0,1154.0,465348.0
SS22-53457^2022_08_25_08_36_46^^,6,756.0,571.0,1510.0,1283.0,536848.0
SS22-53457^2022_08_25_08_36_46^^,7,1498.0,380.0,1994.0,1017.0,315952.0
SS22-53457^2022_08_25_08_36_46^^,8,989.0,1124.0,1534.0,1632.0,276860.0
SS22-53457^2022_08_25_09_46_08^1234^,0,1702.0,1276.0,2116.0,1602.0,134964.0
SS22-53457^2022_08_25_09_47_24^1234^,0,1775.0,1108.0,2200.0,1429.0,136425.0
SS22-53457^2022_08_25_09_48_29^1234^,0,1290.0,1378.0,1747.0,1655.0,126589.0
SS22-53457^2022_08_25_09_48_29^1234^,1,1146.0,249.0,1619.0,664.0,196295.0
SS22-53457^2022_08_25_09_48_29^1234^,2,1075.0,1361.0,1617.0,1632.0,146882.0
SS22-53457^2022_08_25_09_48_29^1234^,3,1120.0,1272.0,1646.0,1550.0,146228.0
SS22-53525^2022_08_24_13_14_09^^,0,869.0,299.0,1863.0,930.0,627214.0
SS22-53525^2022_08_24_13_14_09^^,1,659.0,435.0,1464.0,1126.0,556255.0
SS22-53525^2022_08_24_13_14_09^^,2,965.0,330.0,1905.0,1159.0,779260.0
SS22-53525^2022_08_24_13_14_09^^,3,665.0,299.0,1600.0,1038.0,690965.0
SS22-53525^2022_08_24_13_14_09^^,4,826.0,545.0,1905.0,1159.0,662506.0
SS22-53525^2022_08_24_13_14_09^^,5,1224.0,338.0,1905.0,962.0,424944.0
SS22-53525^2022_08_24_13_14_09^^,6,714.0,527.0,1697.0,1159.0,621256.0
SS22-53686^2022_08_25_08_42_32^^,0,1179.0,572.0,1686.0,977.0,205335.0
SS22-53686^2022_08_25_08_42_32^^,1,1151.0,750.0,1708.0,1205.0,253435.0
SS22-53686^2022_08_25_08_42_32^^,2,1068.0,513.0,1624.0,914.0,222956.0
SS22-53686^2022_08_25_08_42_32^^,3,1014.0,686.0,1600.0,1167.0,281866.0
SS22-53686^2022_08_25_08_42_32^^,4,1014.0,513.0,1555.0,1022.0,275369.0
SS22-53856^2022_08_25_10_50_52^^,0,1191.0,789.0,1584.0,1093.0,119472.0
SS22-53856^2022_08_25_10_50_52^^,1,1142.0,789.0,1486.0,1089.0,103200.0
SS22-53856^2022_08_25_10_50_52^^,2,1173.0,692.0,1586.0,993.0,124313.0
SS22-53856^2022_08_25_10_50_52^^,3,1297.0,760.0,1592.0,1093.0,98235.0
SS22-53966^2022_08_25_13_54_41^^,0,919.0,416.0,1774.0,1001.0,500175.0
SS22-53966^2022_08_25_13_54_41^^,1,912.0,488.0,1784.0,1207.0,626968.0
SS22-53966^2022_08_25_13_54_41^^,2,1142.0,416.0,1991.0,1074.0,558642.0
SS22-53966^2022_08_25_13_54_41^^,3,1242.0,416.0,2060.0,1190.0,633132.0
SS22-53966^2022_08_25_13_54_41^^,4,912.0,416.0,1630.0,1097.0,488958.0
SS22-53966^2022_08_25_13_54_41^^,5,1115.0,559.0,2013.0,1207.0,581904.0
SS22-54150^2022_08_26_10_58_04^^,0,1267.0,1241.0,1544.0,1530.0,80053.0
SS22-54150^2022_08_26_10_58_04^^,1,1319.0,1297.0,1631.0,1564.0,83304.0
SS22-54150^2022_08_26_10_58_04^^,2,1203.0,1307.0,1490.0,1564.0,73759.0
SS22-54150^2022_08_26_10_58_17^^,0,869.0,1234.0,1305.0,1539.0,132980.0
SS22-54150^2022_08_26_11_16_45^^,0,548.0,129.0,1001.0,665.0,242808.0
SS22-54150^2022_08_26_11_16_45^^,1,671.0,129.0,1082.0,558.0,176319.0
SS22-54150^2022_08_26_11_16_45^^,2,1470.0,120.0,2014.0,814.0,377536.0
SS22-54150^2022_08_26_11_16_45^^,3,635.0,129.0,1204.0,783.0,372126.0
SS22-54150^2022_08_26_11_16_45^^,4,844.0,156.0,1324.0,780.0,299520.0
SS22-54150^2022_08_26_11_16_45^^,5,973.0,393.0,1376.0,984.0,238173.0
SS22-54150^2022_08_26_11_16_45^^,6,587.0,248.0,909.0,751.0,161966.0
SS22-54150^2022_08_26_11_16_45^^,7,1375.0,271.0,1917.0,1055.0,424928.0
SS22-54501^2022_08_29_09_24_06^^,0,1857.0,1138.0,2290.0,1683.0,235985.0
SS22-54501^2022_08_29_09_24_06^^,1,1743.0,903.0,2186.0,1462.0,247637.0
SS22-54501^2022_08_29_09_24_06^^,2,877.0,892.0,1312.0,1416.0,227940.0
SS22-54501^2022_08_29_09_24_06^^,3,1733.0,1094.0,2158.0,1557.0,196775.0
SS22-54501^2022_08_29_09_24_06^^,4,1892.0,953.0,2341.0,1470.0,232133.0
SS22-54847^2022_08_30_10_26_31^^,0,868.0,647.0,1397.0,1034.0,204723.0
SS22-54847^2022_08_30_10_26_31^^,1,874.0,728.0,1307.0,1125.0,171901.0
SS22-54847^2022_08_30_10_26_31^^,2,1122.0,661.0,1742.0,1191.0,328600.0
SS22-54847^2022_08_30_10_26_31^^,3,919.0,766.0,1421.0,1191.0,213350.0
SS22-54967^2022_08_30_10_53_50^^,0,948.0,773.0,1723.0,1228.0,352625.0
SS22-54967^2022_08_30_10_53_50^^,1,971.0,741.0,1756.0,1152.0,322635.0
SS22-54967^2022_08_30_10_53_50^^,2,862.0,766.0,1568.0,1228.0,326172.0
SS22-54967^2022_08_30_10_53_50^^,3,1074.0,741.0,1862.0,1228.0,383756.0
SS22-55042^2022_08_30_13_59_29^^,0,1809.0,687.0,2081.0,1050.0,98736.0
SS22-55042^2022_08_31_08_30_35^^,0,1876.0,692.0,2185.0,1046.0,109386.0
SS22-55042^2022_08_31_08_37_41^^,0,979.0,784.0,1888.0,1366.0,529038.0
SS22-55042^2022_08_31_08_37_41^^,1,1066.0,647.0,2226.0,1366.0,834040.0
SS22-55042^2022_08_31_08_37_41^^,2,849.0,702.0,1757.0,1322.0,562960.0
SS22-55042^2022_08_31_08_37_41^^,3,1264.0,495.0,2298.0,1366.0,900614.0
SS22-55293^2022_08_31_09_52_47^^,0,707.0,361.0,1045.0,754.0,132834.0
SS22-55293^2022_08_31_09_52_47^^,1,1520.0,292.0,2024.0,962.0,337680.0
SS22-55293^2022_08_31_09_52_47^^,2,1639.0,296.0,1994.0,759.0,164365.0
SS22-55293^2022_08_31_09_52_47^^,3,1689.0,207.0,2028.0,619.0,139668.0
SS22-55293^2022_08_31_09_52_47^^,4,667.0,241.0,1000.0,642.0,133533.0
SS22-55293^2022_08_31_09_52_47^^,5,751.0,278.0,1088.0,720.0,148954.0
SS22-55293^2022_08_31_09_52_47^^,6,1550.0,99.0,2024.0,615.0,244584.0
SS22-55293^2022_08_31_09_52_47^^,7,1520.0,392.0,1874.0,941.0,194346.0
SS22-55293^2022_09_01_08_33_25^^,0,1448.0,369.0,1843.0,816.0,176565.0
SS22-55293^2022_09_01_08_33_25^^,1,1575.0,272.0,1888.0,671.0,124887.0
SS22-55293^2022_09_01_08_33_25^^,2,806.0,451.0,1032.0,710.0,58534.0
SS22-55293^2022_09_01_08_33_25^^,3,833.0,388.0,1091.0,666.0,71724.0
SS22-55293^2022_09_01_08_33_25^^,4,763.0,497.0,999.0,786.0,68204.0
SS22-55293^2022_09_01_08_33_25^^,5,846.0,501.0,1078.0,782.0,65192.0
SS22-55293^2022_09_01_08_33_25^^,6,1643.0,239.0,1903.0,531.0,75920.0
SS22-55293^2022_09_01_08_33_25^^,7,1430.0,440.0,1701.0,787.0,94037.0
SS22-55293^2022_09_01_08_33_25^^,8,1611.0,338.0,1961.0,773.0,152250.0
SS22-55293^2022_09_01_09_53_55^^,0,1114.0,1270.0,1677.0,1662.0,220696.0
SS22-55293^2022_09_01_09_53_55^^,1,1118.0,613.0,1489.0,923.0,115010.0
SS22-55293^2022_09_01_09_53_55^^,2,1166.0,145.0,1419.0,396.0,63503.0
SS22-55293^2022_09_01_09_53_55^^,3,1037.0,1087.0,1579.0,1506.0,227098.0
SS22-55293^2022_09_01_09_53_55^^,4,1194.0,702.0,1653.0,1094.0,179928.0
SS22-55293^2022_09_01_09_54_15^^,0,900.0,873.0,1442.0,1379.0,274252.0
SS22-55293^2022_09_01_09_54_15^^,1,979.0,376.0,1443.0,717.0,158224.0
SS22-55293^2022_09_01_09_54_29^^,0,850.0,784.0,1463.0,1411.0,384351.0
SS22-55293^2022_09_01_09_54_29^^,1,863.0,1092.0,1745.0,1527.0,383670.0
SS22-55293^2022_09_01_09_54_29^^,2,826.0,210.0,1533.0,689.0,338653.0
SS22-55293^2022_09_01_09_54_48^^,0,730.0,1154.0,1446.0,1592.0,313608.0
SS22-55293^2022_09_01_09_54_48^^,1,644.0,1145.0,1228.0,1592.0,261048.0
SS22-55293^2022_09_01_09_54_48^^,2,820.0,403.0,1354.0,853.0,240300.0
SS22-55293^2022_09_01_09_54_48^^,3,734.0,1028.0,1274.0,1509.0,259740.0
SS22-55293^2022_09_01_09_54_48^^,4,708.0,230.0,1297.0,777.0,322183.0
